_id,manufacturerId,shortName,fullName,description,shortNameJa,fullNameJa,descriptionJa,type,powerSource,lowFps,generic,deleted
15028,"marushin","COP357 LongBarrel","","","COP357 ロングバレル","","",1,4,false

15040,"marushin","Winchester M1892","","","ウィンチェスター M1892","","",2,4,false
15041,"marushin","M1887 Guard`s Gun","","","M1887 ガーズガン","","",2,4,false
15042,"marushin","M1887 Short","","","M1887 ショート","","",2,4,false
15043,"marushin","MP40","","","","","",8,4,false
15044,"marushin","Mauser Kar98k HW","","","モーゼル Kar98k","","",2,4,false
15045,"marushin","M1Garand T26 TANKER","","","M-1 ガーランドT26 タンカー","","",2,4,false
15046,"marushin","M1Garand","","","M-1 ガーランド","","",2,4,false

16000,"maruzen","APS-1 Grand Master Mk.II","","","APS-1 グランドマスター・マークⅡ","","",2,1,false
16001,"maruzen","APS-3 (OR)","APS-3 Original","","APS-3 オリジナル","","",2,1,false
16002,"maruzen","APS-3 LE","APS-3 Limited Edition","","APS-3 リミテッドエディション","","",2,1,false
16003,"maruzen","APS-2 (OR)","APS-2 Original","","","APS-2 オリジナル","",2,1,false
16004,"maruzen","APS-2 (LRV)","APS-2 Long Range Version","","APS-2 ロングレンジバージョン","","",2,1,false
16005,"maruzen","APS SR96","","","","","",2,1,false

16006,"maruzen","Walther PPK/S","","","ワルサーPPK/S","","",1,4,false
16007,"maruzen","Walther P38","","","ワルサーP38","","",1,4,false
16008,"maruzen","Walther P99","","","ワルサーP99","","",1,4,false
16009,"maruzen","M93R-FS","","","M93R-FS","","",1,4,false

16010,"maruzen","Ingram M11","","","イングラム M11","","",8,4,false
16011,"maruzen","Vz61 Scorpion","","","Vz61 スコーピオン","","",8,4,false

16012,"maruzen","CA870 SAWED OFF","","","CA870 ソードオフ","","",4,1,false
16013,"maruzen","CA870 BULLDOG","","","CA870 ブルドック","","",4,1,false
16014,"maruzen","CA870 STOCK","","","CA870 ストック","","",4,1,false
16015,"maruzen","CA870 CHARGER","","","CA870 チャージャー","","",4,1,false

16016,"maruzen","M870","","","M870","","",4,4,false
16017,"maruzen","M870 EX","M870 EXTENSION CUSTOM","","M870 エクステンションカスタム","","",4,4,false
16018,"maruzen","M870 GV+1","M870 GRIP VERSION PLUS ONE","","M870 グリップバージョン/プラスワン","","",4,4,false
16019,"maruzen","M1100","","","M1100","","",4,4,false

17000,"taniokoba","GLOCK17 Gen.5","","","グロック17 Gen.5","","",1,4,false
17001,"taniokoba","M1911","","","","","",1,4,false
17002,"taniokoba","M1911A1","","","","","",1,4,false
17003,"taniokoba","SILENT HAWK","","","サイレントホーク","","",1,4,false
17004,"taniokoba","COMBAT MASTER","","","コンバットマスター","","",1,4,false
17005,"taniokoba","GM-7","","","","","",1,4,false
17006,"taniokoba","BM-45","","","","","",1,4,false
17007,"taniokoba","BM-9","","","","","",1,4,false

17008,"taniokoba","M4 10-1/2 inch","","","","","",2,4,false
17009,"taniokoba","M4 14-1/2 inch","","","","","",2,4,false

18000,"hartford","COLT SAA FDC","COLT SAA FAST DRAW CUSTOM","","コルトSAA FDC","コルトSAA ファスト・ドロウ・カスタム","",1,4,false
18001,"hartford","COLT SAA SHERIFF'S CUSTOM","","","コルトSAA シェリフス カスタム","","",1,4,false
18002,"hartford","NEW MODEL ARMY STANDARD","","","ニューモデルアーミー スタンダード","","",1,4,false
18003,"hartford","NEW MODEL ARMY LONG BARREL","","","ニューモデルアーミー ロングバレル","","",1,4,false
18004,"hartford","NEW MODEL ARMY SHORT VERSION","","","ニューモデルアーミー ショートバージョン","","",1,4,false
18005,"hartford","NEW MODEL ARMY CARBINE","","","ニューモデルアーミー カービン","","",2,4,false
18006,"hartford","M1873","","","","","",2,4,false
18007,"hartford","M1866","","","","","",1,4,false
18008,"hartford","","","","","","",1,4,false
18009,"hartford","","","","","","",1,4,false

19000,"umarex","BERETTA MOD. 92 FS","","Energy < 0.5J","","","",1,2,true
19001,"umarex","BERETTA MOD. 92 A1","","Energy < 0.5J","","","",1,2,true
19002,"umarex","H&K USP","","Energy < 0.5J","","","",1,2,true
19003,"umarex","H&K P30","","Energy < 0.5J","","","",1,2,true
19004,"umarex","Walther P99 DAO","","Energy < 0.5J","","","",1,2,true
19005,"umarex","H&K MP5","","Energy < 0.5J","","","",8,2,true
19006,"umarex","H&K MP7 A1 SWAT","","Energy < 0.5J","","","",8,2,true
19007,"umarex","H&K G36 C","","Energy < 0.5J","","","",8,2,true
19008,"umarex","H&K G36C IDZ","","Energy < 0.5J","","","",8,2,true
19009,"umarex","H&K HK416 D","","Energy < 0.5J","","","",2,2,true
19010,"umarex","H&K HK416 CQB","","Energy < 0.5J","","","",2,2,true

19020,"umarex","H&K UMP Sportsline","","","","","",8,2,false
19021,"umarex","H&K MP7 A1","","","","","",8,2,false
19022,"umarex","H&K G36C Sportsline","","","","","",8,2,false

19030,"umarex","H&K MG4","","","","","",2,2,false
19031,"umarex","H&K HK416 D V2","","","","","",2,2,false
19032,"umarex","H&K HK416 A5","","","","","",2,2,false
19033,"umarex","H&K HK416 CQB V2","","","","","",2,2,false

19040,"umarex","BERETTA M9","","","","","",1,4,false
19041,"umarex","BERETTA MOD. M9A3","","","","","",1,4,false
19042,"umarex","BERETTA MOD. 92","","","","","",1,4,false
19043,"umarex","BERETTA Elite IA","","","","","",1,4,false
19044,"umarex","ELITE FORCE 1911 Tac Two","","","","","",1,4,false
19045,"umarex","GLOCK17","","","","","",1,4,false
19046,"umarex","GLOCK18","","","","","",1,4,false
19047,"umarex","GLOCK19","","","","","",1,4,false
19048,"umarex","GLOCK22","","","","","",1,4,false
19049,"umarex","GLOCK34","","","","","",1,4,false
19050,"umarex","GLOCK42","","","","","",1,4,false
19051,"umarex","GLOCK45","","","","","",1,4,false
19052,"umarex","H&K P8","","","","","",1,4,false
19053,"umarex","H&K VP9","","","","","",1,4,false
19054,"umarex","H&K HK45","","","","","",1,4,false
19055,"umarex","H&K USP","","","","","",1,4,false
19056,"umarex","H&K USP .45","","","","","",1,4,false
19057,"umarex","S&W M&P9","","","","","",1,4,false
19058,"umarex","S&W M&P9c","","","","","",1,4,false
19059,"umarex","WALTHER PPQ M2","","","","","",1,4,false

19070,"umarex","BERETTA PMX","","","","","",8,4,false
19071,"umarex","H&K G36","","","","","",8,4,false
19072,"umarex","H&K MP7","","","","","",8,4,false

19080,"umarex","H&K HK416 D","","","","","",2,4,false
19081,"umarex","H&K HK416 A5","","","","","",2,4,false
19082,"umarex","H&K HK417 A5","","","","","",2,4,false
19083,"umarex","H&K G3","","","","","",2,4,false
19084,"umarex","H&K PSG1","","","","","",2,4,false

19090,"umarex","BERETTA APX","","","","","",1,4,false
19091,"umarex","BERETTA 90two","","","","","",1,4,false
19092,"umarex","COMBAT ZONE P11 Para","","","","","",1,4,false
19093,"umarex","COMBAT ZONE COP SK","","","","","",1,4,false
19094,"umarex","ELITE FORCE 1911 Tac","","","","","",1,4,false
19095,"umarex","ELITE FORCE RaceGun Set","","","","","",1,4,false
19096,"umarex","LEGENDS P08","","","","","",1,4,false
19097,"umarex","RUGER P345","","","","","",1,4,false
19098,"umarex","S&W M&P40","","","","","",1,4,false
19099,"umarex","RUGER P345","","","","","",1,4,false
19100,"umarex","WALTHER P99 DAO","","","","","",1,4,false

19110,"umarex","ELITE FORCE H8R Gen2","","","","","",1,4,false
19111,"umarex","RUGER SuperHawk 6-inch","","","","","",1,4,false
19112,"umarex","RUGER SuperHawk 8-inch","","","","","",1,4,false
19113,"umarex","S&W M29 3-inch","","","","","",1,4,false
19114,"umarex","S&W M29 6-1/2 inch","","","","","",1,4,false
19115,"umarex","S&W M29 8-3/8 inch","","","","","",1,4,false
19116,"umarex","S&W 629 Classic 5-inch","","","","","",1,4,false
19117,"umarex","S&W 629 Classic 6-1/2 inch","","","","","",1,4,false
19118,"umarex","S&W M&P R8","","","","","",1,4,false

19120,"umarex","H&K MP5 K","","","","","",8,4,false
19121,"umarex","LEGENDS Cowboy Rifle","","","","","",2,4,false

19130,"umarex","WALTHER P99","","","","","",1,1,true
19131,"umarex","BERETTA Px4 Storm","","","","","",1,1,true
19132,"umarex","BERETTA 90two","","","","","",1,1,true
19133,"umarex","BERETTA MOD.92","","","","","",1,1,true
19134,"umarex","BERETTA M9","","","","","",1,1,true
19135,"umarex","BROWNING 1911","","","","","",1,1,true
19136,"umarex","COMBAT ZONE 19Eleven","","","","","",1,1,true
19137,"umarex","H&K VP9","","","","","",1,1,true
19138,"umarex","H&K USP Compact","","","","","",1,1,true
19139,"umarex","H&K USP","","","","","",1,1,true
19140,"umarex","H&K P30","","","","","",1,1,true
19141,"umarex","S&W M&P9c","","","","","",1,1,true
19142,"umarex","S&W M&P40","","","","","",1,1,true
19143,"umarex","WALTHER PPK/S","","","","","",1,1,true
19144,"umarex","WALTHER P22","","","","","",1,1,true
19145,"umarex","WALTHER P99","","","","","",1,1,true
19146,"umarex","WALTHER PPQ","","","","","",1,1,true

19150,"umarex","H&K MP7","","","","","",8,1,true
19151,"umarex","H&K G36 C","","","","","",8,1,true
19152,"umarex","H&K HK416 D","","","","","",2,1,true

20001,"a&k","M4 RIS","","","","","",2,2,false
20002,"a&k","M4A1","","","","","",2,2,false
20003,"a&k","M4A1 Carbine","","","","","",2,2,false
20004,"a&k","M4 CQB","","","","","",2,2,false
20005,"a&k","M16A3","","","","","",2,2,false
20006,"a&k","M16A4","","","","","",2,2,false
20007,"a&k","SR16","","","","","",2,2,false
20008,"a&k","M933","","","","","",2,2,false
20009,"a&k","SR25","","","","","",2,2,false
20010,"a&k","SR25K","","","","","",2,2,false
20011,"a&k","M7799","","","","","",2,2,false
20012,"a&k","LR300 Long Version","","","","","",2,2,false
20013,"a&k","LR300 Short Version","","","","","",2,2,false
20014,"a&k","M933","","","","","",2,2,false
20015,"a&k","SRP MOD1","","","","","",2,2,false
20016,"a&k","SRP MOD2","","","","","",2,2,false
20017,"a&k","CQB","","CQB Series 01-06","","","",2,2,false

20020,"a&k","PKM","","","","","",2,2,false
20021,"a&k","MK43","","","","","",2,2,false
20022,"a&k","M60","","","","","",2,2,false
20023,"a&k","MK46","","","","","",2,2,false
20024,"a&k","M249","","","","","",2,2,false
20025,"a&k","SVD","","","","","",2,2,false

20030,"a&k","SVD","","","","","",2,1,false
20031,"a&k","M24","","","","","",2,1,false
20032,"a&k","7870","","","","","",4,1,false
20033,"a&k","9870A","","","","","",4,1,false
20034,"a&k","9870","","","","","",4,1,false
20035,"a&k","8870A","","","","","",4,1,false
20036,"a&k","8870","","","","","",4,1,false

20040,"a&k","1892A","","","","","",4,4,false
20041,"a&k","1892","","","","","",4,4,false

21000,"agm","M1 Carbine","","","M1カービン","","",2,1,false
21001,"agm","M14 Long","","","","","",2,1,false
21002,"agm","M14 Short","","","","","",2,1,false
21003,"agm","Dragunov SVD","","","","","",2,1,false

21010,"agm","MP44","","","","","",2,2,false
21011,"agm","MP40","","","","","",8,2,false
21012,"agm","STEN Mk.2","","","","","",8,2,false

21020,"agm","Mossberg M500","","","モスバーグ M500","","",4,1,false
21021,"agm","Mossberg M500 Cruiser","","","モスバーグ M500 クルーザー","","",4,1,false
21022,"agm","M186B Benelli M4 Long","","","M186B ベネリ M4 ロング","","",4,1,false
21023,"agm","M180C2 Tactical Stock","","","M180C2 タクティカルストック","","",4,1,false
21024,"agm","M180B2 Pistol Grip","","","M180B2 ピストルグリップ","","",4,1,false
21025,"agm","M180A1 Shorty Type","","","M180A1 ショーティータイプ","","",4,1,false

22000,"aps","NOVESKE 10.5-inch GEN 4 SHORTY GBB","","","","","",2,4,false
22001,"aps","XTREME GBB PISTOL","","","","","",1,4,false
22002,"aps","XTREME GBB RIFLE","","","","","",2,4,false

22010,"aps","M4A1","","ASR SERIES","","","",2,2,false
22011,"aps","M4 CQB","","ASR SERIES","","","",2,2,false
22012,"aps","CQB /R","","ASR SERIES","","","",2,2,false
22013,"aps","M4 RIS","","ASR SERIES","","","",2,2,false
22014,"aps","M933","","ASR SERIES","","","",2,2,false
22015,"aps","MINI PATRIOT","","ASR SERIES","","","",2,2,false
22016,"aps","GUARDIAN MATCH","","ASR SERIES","","","",2,2,false
22017,"aps","GUARDIAN TACTICAL","","ASR SERIES","","","",2,2,false
22018,"aps","GUARDIAN COMBAT","","ASR SERIES","","","",2,2,false
22019,"aps","RAPTOR","","ASR SERIES","","","",2,2,false
22020,"aps","DEMOLITION RIFLE","","ASR SERIES","","","",2,2,false
22021,"aps","BOAR COMPETITION/TACTICAL","","ASR SERIES","","","",2,2,false
22022,"aps","GHOST PATROL","","ASR SERIES","","","",2,2,false

22030,"aps","F1 FIREARMS UDR","","","","","",2,2,false
22031,"aps","F1 FIREARMS BDR","","","","","",2,2,false
22032,"aps","F1 FIREARMS SBR","","","","","",2,2,false
22033,"aps","FALKOR DEFENSE","","","","","",2,2,false
22034,"aps","FALKOR PHANTOM","","","","","",2,2,false
22035,"aps","NOVESKE 9 9MM","","","","","",8,2,false
22036,"aps","NOVESKE SPACE INVADER 9MM","","","","","",8,2,false
22037,"aps","NOVESKE 7.94-inch GEN 4","","","","","",2,2,false
22038,"aps","NOVESKE 10.5-inch GEN 4","","","","","",2,2,false
22039,"aps","NOVESKE 13.7-inch GEN 4","","","","","",2,2,false
22040,"aps","PHANTOM EXTREMIS RIFLES MK3","","","","","",2,2,false
22041,"aps","PHANTOM EXTREMIS RIFLES MK4","","","","","",2,2,false
22042,"aps","PHANTOM EXTREMIS RIFLES MK5","","","","","",2,2,false
22043,"aps","PHANTOM EXTREMIS RIFLES MK6","","","","","",2,2,false
22044,"aps","PHANTOM EXTREMIS RIFLES MK7","","","","","",2,2,false
22045,"aps","PHANTOM EXTREMIS RIFLES MK10","","","","","",2,2,false

22100,"aps","AK74","","","","","",2,2,false
22101,"aps","AK74U","","","","","",2,2,false
22102,"aps","TACTICAL PMC AK74","","","","","",2,2,false
22103,"aps","GHOST PATROL ASK210","","","","","",2,2,false
22104,"aps","GHOST PATROL COMPACT ASK211","","","","","",2,2,false
22105,"aps","GHOST PATROL RUS ASK212","","","","","",2,2,false
22106,"aps","URBAN ASSAULT RIFLE","","","","","",2,2,false

22050,"aps","APS BUMBLEBEE","","","","","",1,4,false
22051,"aps","DRAGONFLY","","","","","",1,4,false
22052,"aps","SHARK","","","","","",1,4,false
22053,"aps","A CAP COMBAT ADAPTIVE","","","","","",1,4,false
22054,"aps","APS CUSTOM COMBAT MASTER","","","","","",1,4,false
22055,"aps","BLACK HORNET","","","","","",1,4,false
22056,"aps","PMT MANTIS","","","","","",1,4,false
22057,"aps","X1-CAP SPYDER","","","","","",1,4,false
22058,"aps","MANTIS X","","","","","",1,4,false
22059,"aps","MATCH VERSION ACP","","","","","",1,4,false
22060,"aps","ACTION COMBAT PISTOL SMG","","","","","",8,4,false
22061,"aps","BSF19","EMG / F1 FIREARMS BSF19 PISTOL","","","","",1,4,false
22062,"aps","XTREME TRAINING","","","","","",1,4,false
22063,"aps","M1911 CRIXUS","AG PISTOL M1911 CRIXUS","","","","",1,4,false

22070,"aps","CAM 870 MKIII BULLDOG","","","","","",4,4,false
22071,"aps","CAM 870 MKIII BATTLEWORN/DOUCHBAG","","","","","",4,4,false
22072,"aps","CAM 870 MKIII","","","","","",4,4,false
22073,"aps","TACTICAL STYLE CAM KMII","","","","","",4,4,false
22074,"aps","TACTICAL STYLE CAM KMIII","","","","","",4,4,false
22075,"aps","CAM MKII","","","","","",4,4,false
22076,"aps","CAM 870 MKII BULLDOG","","","","","",4,4,false
22077,"aps","CAM MKII AOW","CAM MKII ANY OTHER WEAPON","","","","",4,4,false
22078,"aps","CAM MKIII AOW","CAM MKIII ANY OTHER WEAPON","","","","",4,4,false
22079,"aps","CAM MKII BATTLEWORN/DOUCHBAG","","","","","",4,4,false
22080,"aps","CAM MKII-SF","","","","","",4,4,false
22081,"aps","CAM MKIII-SF","","","","","",4,4,false
22082,"aps","SALIENT ARMS MKII","","","","","",4,4,false
22083,"aps","SALIENT ARMS MKIII","","","","","",4,4,false
22084,"aps","SNIPER RIFLE","","","","","",2,4,false

22090,"aps","BARRETT FIELDCRAFT SNIPER RIFLE","","","","","",2,4,false
22091,"aps","BARRETT FIELDCRAFT SNIPER RIFLE","","","","","",2,1,false
22092,"aps","SPRING ACTION SNIPER RIFLE","","","","","",2,1,false

23000,"arcturus","AK74","","","","","",2,2,false
23001,"arcturus","AK74U","","","","","",2,2,false
23002,"arcturus","AK12","","","","","",2,2,false
23003,"arcturus","AK12K","","","","","",2,2,false
23004,"arcturus","Centaur B AK","","","","","",2,2,false
23005,"arcturus","AR15 RIFLE","","","","","",2,2,false
23006,"arcturus","AR15 CARBINE","","","","","",2,2,false
23007,"arcturus","AR15 CQB","","","","","",2,2,false
23008,"arcturus","SR16 RIFLE","","","","","",2,2,false
23009,"arcturus","SR16 CQB","","","","","",2,2,false
23010,"arcturus","MUR MOD B CARBINE","","","","","",2,2,false
23011,"arcturus","MUR MOD B CQB","","","","","",2,2,false

23020,"arcturus","PP19-01 VITYAZ","","","","","",8,2,false
23021,"arcturus","PP19-01 VITYAZ ZTAC SP1 CQB","","","","","",8,2,false
23022,"arcturus","PP19-01 VITYAZ ZTAC SP1 CARBINE","","","","","",8,2,false
23023,"arcturus","PPK 20","","","","","",8,2,false

23030,"arcturus","Karambit PDW 5.5-inch","","","","","",2,2,false
23031,"arcturus","Karambit PDW 8-inch","","","","","",2,2,false
23032,"arcturus","Sword MOD1 SBR 8-inch","","","","","",2,2,false
23033,"arcturus","Sword MOD1 CQB 9.55-inch","","","","","",2,2,false
23034,"arcturus","Sword MOD1 CARBINE 13.5-inch","","","","","",2,2,false
23035,"arcturus","LWT MK-I CQB 10-inch","","","","","",2,2,false
23036,"arcturus","X C.A.T.AR-15 10-inch","","","","","",2,2,false
23037,"arcturus","X C.A.T.AR-15 8.5-inch","","","","","",2,2,false
23038,"arcturus","Saber URGI Mk.16 9.5-inch","","","","","",2,2,false
23039,"arcturus","Saber URGI Mk.16 13.5-inch","","","","","",2,2,false

24000,"ares","AS36","","","","","",2,2,false
24001,"ares","AS36K","","","","","",2,2,false
24002,"ares","AS36C","","","","","",2,2,false
24003,"ares","FNC LONG","","","","","",2,2,false
24004,"ares","FNC SHORT","","","","","",2,2,false
24005,"ares","L85","","","","","",2,2,false
24006,"ares","L85 CARBINE","","","","","",2,2,false
24007,"ares","L85 AFV","","","","","",2,2,false
24008,"ares","L85 LSW","","","","","",2,2,false
24009,"ares","M14 SOPMOD","","","","","",2,2,false
24010,"ares","M14 EBR SS","","","","","",2,2,false
24011,"ares","M14 EBR STD","","","","","",2,2,false
24012,"ares","M14 EBR FS","","","","","",2,2,false
24013,"ares","M14 EBR RS","","","","","",2,2,false
24014,"ares","SR25","","","","","",2,2,false
24015,"ares","M4A1","","","","","",2,2,false
24016,"ares","M4 RIS","","","","","",2,2,false
24017,"ares","M16 A3","","","","","",2,2,false
24018,"ares","M16 RIS","","","","","",2,2,false
24019,"ares","M4 KEYMOD","","","","","",2,2,false
24020,"ares","M4 CQB","","","","","",2,2,false
24021,"ares","M4 LONG","","","","","",2,2,false
24022,"ares","M4 MIDDLE","","","","","",2,2,false
24023,"ares","M4 SHORT","","","","","",2,2,false
24024,"ares","RDB","","","","","",2,2,false
24025,"ares","SCAR-H","","","","","",2,2,false
24026,"ares","SCAR-L","","","","","",2,2,false
24027,"ares","SCAR-TPR","","","","","",2,2,false
24028,"ares","T21 SHORT","","","","","",2,2,false
24029,"ares","T21 LONG","","","","","",2,2,false
24030,"ares","VZ58 LONG","","","","","",2,2,false
24031,"ares","VZ58 MIDDLE","","","","","",2,2,false
24032,"ares","VZ58 SHORT","","","","","",2,2,false
24033,"ares","AR-SOC","","","","","",2,2,false
24034,"ares","M4 SHARPS BROS. (Short)","","","","","",2,2,false
24035,"ares","M4 SHARPS BROS. (Middle)","","","","","",2,2,false
24036,"ares","M4 SHARPS BROS. (Long)","","","","","",2,2,false
24037,"ares","M4-SR-S","","","","","",2,2,false
24038,"ares","M4-SR-L","","","","","",2,2,false
24039,"ares","MR X CLASS - MODEL 6","","","","","",2,2,false
24040,"ares","MR X CLASS - MODEL 9","","","","","",2,2,false
24041,"ares","MR X CLASS - MODEL 12","","","","","",2,2,false
24042,"ares","MR X CLASS - MODEL 15","","","","","",2,2,false
24043,"ares","AR308S","ARES x AMOEBA AR308S","","","","",2,2,false
24044,"ares","AR308M","ARES x AMOEBA AR308M","","","","",2,2,false
24045,"ares","AR308L","ARES x AMOEBA AR308L","","","","",2,2,false

24060,"ares","AW338","","","","","",2,4,false
24061,"ares","AW338","","","","","",2,1,false
24062,"ares","DSR-1","","","","","",2,4,false
24063,"ares",M200/EDM200","","","","","",2,1,false
24064,"ares","MCM700X","","","","","",2,1,false
24065,"ares","MSR/MSR TACTICAL","","","","","",2,4,false
24066,"ares","MSR338/700","","","","","",2,1,false
24067,"ares","PGM","","","","","",2,4,false
24068,"ares","SL8/9/10","","","","","",2,2,false
24069,"ares","SVD-S","","","","","",2,1,false
24070,"ares","WA2000","","","","","",2,1,false
24071,"ares","SOC","","","","","",2,2,false
24072,"ares","MSR-WR","","","","","",2,1,false
24073,"ares","M40 A6","","","","","",2,1,false
24074,"ares","M40 A3","","","","","",2,1,false
24075,"ares","MSR303","","","","","",2,1,false
24076,"ares","PTS01","","","","","",2,1,false
24077,"ares","EV01","","","","","",2,2,false
24078,"ares","Karabiner 98K","","","","","",2,1,false
24079,"ares","SMLE BRITISH NO.4 MK1","","","","","",2,1,false
24080,"ares","L42A1","","","","","",2,1,false
24081,"ares","L1A1","","","","","",2,2,false

24090,"ares","M4 45 PISTOL","","","","","",8,2,false
24091,"ares","M3A1","","","","","",8,2,false
24092,"ares","PPSH","","","","","",8,2,false
24093,"ares","UMP","","","","","",8,2,false
24094,"ares","M1A1","","","","","",8,2,false

24100,"ares","LMG","","","","","",2,2,false
24101,"ares","M249","","","","","",2,2,false
24102,"ares","M249 PARA","","","","","",2,2,false
24103,"ares","MK46","","","","","",2,2,false
24104,"ares","MK43","","","","","",2,2,false
24105,"ares","M60","","","","","",2,2,false

24110,"ares","AMOEBA AM-001/002","","","","","",2,2,false
24111,"ares","AMOEBA AM-003/004","","","","","",2,2,false
24112,"ares","AMOEBA AM-005/006","","","","","",2,2,false
24113,"ares","AMOEBA AM-007/010","","","","","",2,2,false
24114,"ares","AMOEBA AM-008/011","","","","","",2,2,false
24115,"ares","AMOEBA AM-009/012","","","","","",2,2,false
24116,"ares","AMOEBA AM-013 Honey Badger","","","","","",2,2,false
24117,"ares","AMOEBA AM-014 Honey Badger","","","","","",2,2,false
24118,"ares","AMOEBA AM-015","","","","","",2,2,false
24119,"ares","AMOEBA AM-016 Shield Crusher","","","","","",2,2,false
24120,"ares","AMOEBA Striker AS-01","","","","","",2,1,false
24121,"ares","AMOEBA Striker AS-02","","","","","",2,1,false
24122,"ares","AMOEBA Striker AS-03","","","","","",2,1,false
24123,"ares","AMOEBA Striker AST-01","","","","","",2,1,false
24124,"ares","AMOEBA AM-M-001","","","","","",2,2,false
24125,"ares","AMOEBA AM-M-002","","","","","",2,2,false
24126,"ares","AMOEBA AM-M-003","","","","","",2,2,false
24127,"ares","AMOEBA AM-M-004","","","","","",2,2,false


25000,"asg","Schofield 6-inch","","","","","",1,4,false
25001,"asg","Dan Wesson 715, 2.5-inch","","","","","",1,4,false
25002,"asg","Dan Wesson 715, 4-inch","","","","","",1,4,false
25003,"asg","Dan Wesson 715, 6-inch","","","","","",1,4,false
25004,"asg","Dan Wesson 715, 8-inch","","","","","",1,4,false
25005,"asg","R-357","","","","","",1,4,false

25010,"asg","B&T USW A1","","","","","",1,4,false
25011,"asg","Steyr M9","","","","","",1,4,false
25012,"asg","CZ Shadow 2","","","","","",1,4,false
25013,"asg","CZ P-09","","","","","",1,4,false
25014,"asg","STI Combat Master","","","","","",1,4,false
25015,"asg","Dan Wesson A2","","","","","",1,4,false
25016,"asg","Challenger XP17","","","","","",1,4,false
25017,"asg","CZ SP-01","","","","","",1,4,false
25018,"asg","Commander XP18","","","","","",1,4,false
25019,"asg","Sport 106","","","","","",1,4,false
25020,"asg","CZ 75D Compact","","","","","",1,4,false
25021,"asg","MK II","","","","","",1,4,false
25022,"asg","CZ 75","","","","","",1,4,false
25023,"asg","BERSA Thunder 9 Pro","","","","","",1,4,false
25024,"asg","BERSA BP9CC","","","","","",1,4,false
25025,"asg","STI","","","","","",1,4,false
25026,"asg","CZ75 P-07","","","","","",1,4,false
25027,"asg","DL 60 SOCOM","","","","","",1,4,false
25028,"asg","M9 A1","","","","","",1,4,false
25029,"asg","MK23","","","","","",1,4,false
25030,"asg","M92 F","","","","","",1,1,false
25031,"asg","MK1","","","","","",1,4,false
25032,"asg","M92 FS","","","","","",1,4,false
25033,"asg","M9","","","","","",1,4,false
25034,"asg","M92F","","","","","",1,4,false

25050,"asg","CZ Scorpion EVO 3","","","","","",8,2,false
25051,"asg","CZ Scorpion EVO 3 Carbine","","","","","",8,2,false
25052,"asg","COBRAY INGRAM M11","","","","","",8,2,false
25053,"asg","B&T5 A5","","","","","",8,2,false
25054,"asg","CZ Scorpion Vz61","","","","","",8,2,false

25060,"asg","Steyr AUG A1","","","","","",2,2,false
25061,"asg","Steyr AUG A2","","","","","",2,2,false
25062,"asg","Steyr AUG A3","","","","","",2,2,false
25063,"asg","ARMALITE M15 ASSAULT","","","","","",2,2,false
25064,"asg","ARMALITE M15 OPERATOR","","","","","",2,2,false
25065,"asg","ARMALITE M15 Light Tactical Carbine","","","","","",2,2,false
25066,"asg","ARMALITE M15 URX-SBR","","","","","",2,2,false
25067,"asg","ARMALITE M15 Defense M-Rain 10-inch","","","","","",2,2,false
25068,"asg","HERA ARMS CQR","","","","","",2,2,false
25069,"asg","AR-M7T","","","","","",2,2,false
25070,"asg","Assault MXR18","","","","","",2,2,false
25071,"asg","Combat MXR18","","","","","",2,2,false
25072,"asg","Carbine MXR18","","","","","",2,2,false
25073,"asg","Carbine MT18","","","","","",2,2,false
25074,"asg","Carbine MX18","","","","","",2,2,false
25075,"asg","CZ 805 BREN A1","","","","","",2,2,false
25076,"asg","CZ 805 BREN A2","","","","","",2,2,false
25077,"asg","SPR 14.5-inch","","","","","",2,2,false
25078,"asg","Carbine 9.5-inch M15","","M15 DEIL Series","","","",2,2,false
25079,"asg","CQB 7-inch M15","","M15 DEIL Series","","","",2,2,false
25080,"asg","Carbine 10-inch M15","","M15 DEIL Series","","","",2,2,false
25081,"asg","Close Combat 7-inch M15","","M15 DEIL Series","","","",2,2,false
25082,"asg","Compact 5-inch M15","","M15 DEIL Series","","","",2,2,false
25083,"asg","CZ 805 BREN A1","","","","","",2,2,false
25084,"asg","CZ 805 BREN A2","","","","","",2,2,false
25085,"asg","Armalite M15A4 Carbine","","","","","",2,2,false
25086,"asg","Armalite M15A1 Carbine","","","","","",2,2,false
25087,"asg","Special Teams Carbine","","","","","",2,2,false
25088,"asg","Arsenal SA M7","","","","","",2,2,false
25089,"asg","Arsenal SLR105","","","","","",2,2,false
25090,"asg","SLV36/DLV36","","","","","",2,2,false
25091,"asg","DS4 Carbine","","","","","",2,2,false

25100,"asg","AI MK13 MOD7 Sniper Rifle","","","","","",2,1,false
25101,"asg","AI MK13 Compact Sniper Rifle","","","","","",2,1,false
25102,"asg","Steyr Scount Sniper Rifle","","","","","",2,1,false
25103,"asg","McMillian M40A3 Sniper Rifle","","","","","",2,1,false
25104,"asg","McMillian M40A3 Sniper Rifle","","","","","",2,4,false
25105,"asg","TAC 6 Rifle","","","","","",2,4,false
25106,"asg","Urban Sniper Rifle","","","","","",2,1,false
